Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,London Bexley,,,,,,,,,,,,,,,,,,,,
Date,time,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit,"Non-volatile PM2.5 (Hourly measured)",status/unit,"PM2.5 particulate matter (Hourly measured)",status/unit,"Sulphur dioxide",status/unit,"Volatile PM2.5 (Hourly measured)",status/unit
05-07-2014,05:00,No data,,No data,,No data,,2,P ugm-3,7,P ugm-3,10,P ugm-3,, ,, ,2,P ugm-3,3,P ugm-3 (TEOM FDMS)
05-07-2014,06:00,No data,,No data,,No data,,2,P ugm-3,9,P ugm-3,12,P ugm-3,, ,, ,2,P ugm-3,3,P ugm-3 (TEOM FDMS)
05-07-2014,07:00,No data,,No data,,No data,,2,P ugm-3,11,P ugm-3,14,P ugm-3,, ,, ,1,P ugm-3,2,P ugm-3 (TEOM FDMS)
05-07-2014,08:00,No data,,No data,,No data,,3,P ugm-3,11,P ugm-3,17,P ugm-3,, ,, ,2,P ugm-3,1,P ugm-3 (TEOM FDMS)
05-07-2014,09:00,No data,,No data,,No data,,3,P ugm-3,8,P ugm-3,12,P ugm-3,, ,, ,2,P ugm-3,3,P ugm-3 (TEOM FDMS)
05-07-2014,10:00,No data,,No data,,No data,,2,P ugm-3,8,P ugm-3,11,P ugm-3,, ,, ,0,P ugm-3,0,P ugm-3 (TEOM FDMS)
05-07-2014,11:00,No data,,No data,,No data,,2,P ugm-3,7,P ugm-3,10,P ugm-3,, ,, ,0.000000,P ugm-3,2,P ugm-3 (TEOM FDMS)
05-07-2014,12:00,No data,,No data,,No data,,2,P ugm-3,8,P ugm-3,11,P ugm-3,, ,, ,0,P ugm-3,1,P ugm-3 (TEOM FDMS)
05-07-2014,13:00,No data,,No data,,No data,,1,P ugm-3,9,P ugm-3,11,P ugm-3,, ,, ,1,P ugm-3,3,P ugm-3 (TEOM FDMS)
05-07-2014,14:00,No data,,No data,,No data,,3,P ugm-3,11,P ugm-3,15,P ugm-3,, ,, ,1,P ugm-3,2,P ugm-3 (TEOM FDMS)
05-07-2014,15:00,No data,,No data,,No data,,3,P ugm-3,15,P ugm-3,19,P ugm-3,, ,, ,0.000000,P ugm-3,2,P ugm-3 (TEOM FDMS)
05-07-2014,16:00,No data,,No data,,No data,,1,P ugm-3,17,P ugm-3,19,P ugm-3,, ,, ,0.000000,P ugm-3,2,P ugm-3 (TEOM FDMS)
05-07-2014,17:00,No data,,No data,,No data,,4,P ugm-3,23,P ugm-3,29,P ugm-3,, ,, ,, ,3,P ugm-3 (TEOM FDMS)
05-07-2014,18:00,No data,,No data,,No data,,3,P ugm-3,21,P ugm-3,25,P ugm-3,, ,, ,0.000000,P ugm-3,2,P ugm-3 (TEOM FDMS)
05-07-2014,19:00,No data,,No data,,No data,,1,P ugm-3,20,P ugm-3,22,P ugm-3,6,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),, ,4,P ugm-3 (TEOM FDMS)
05-07-2014,20:00,No data,,No data,,No data,,0,P ugm-3,12,P ugm-3,12,P ugm-3,7,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),1,P ugm-3,3,P ugm-3 (TEOM FDMS)
05-07-2014,21:00,No data,,No data,,No data,,0,P ugm-3,11,P ugm-3,11,P ugm-3,6,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),0.000000,P ugm-3,2,P ugm-3 (TEOM FDMS)
05-07-2014,22:00,No data,,No data,,No data,,0,P ugm-3,9,P ugm-3,9,P ugm-3,5,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),1,P ugm-3,4,P ugm-3 (TEOM FDMS)
05-07-2014,23:00,No data,,No data,,No data,,0,P ugm-3,9,P ugm-3,9,P ugm-3,5,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),0.000000,P ugm-3,3,P ugm-3 (TEOM FDMS)
05-07-2014,24:00,No data,,No data,,No data,,0,P ugm-3,12,P ugm-3,12,P ugm-3,6,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),0.000000,P ugm-3,4,P ugm-3 (TEOM FDMS)
06-07-2014,01:00,No data,,No data,,No data,,0,P ugm-3,12,P ugm-3,12,P ugm-3,6,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),, ,4,P ugm-3 (TEOM FDMS)
06-07-2014,02:00,No data,,No data,,No data,,0,P ugm-3,12,P ugm-3,12,P ugm-3,7,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),2,P ugm-3,4,P ugm-3 (TEOM FDMS)
06-07-2014,03:00,No data,,No data,,No data,,0,P ugm-3,11,P ugm-3,11,P ugm-3,7,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),1,P ugm-3,4,P ugm-3 (TEOM FDMS)
06-07-2014,04:00,No data,,No data,,No data,,0,P ugm-3,13,P ugm-3,13,P ugm-3,7,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),0.000000,P ugm-3,4,P ugm-3 (TEOM FDMS)
06-07-2014,05:00,No data,,No data,,No data,,1,P ugm-3,16,P ugm-3,18,P ugm-3,9,P ugm-3 (TEOM FDMS),13,P ugm-3 (TEOM FDMS),0.000000,P ugm-3,5,P ugm-3 (TEOM FDMS)
06-07-2014,06:00,No data,,No data,,No data,,1,P ugm-3,15,P ugm-3,17,P ugm-3,8,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),0.000000,P ugm-3,3,P ugm-3 (TEOM FDMS)
06-07-2014,07:00,No data,,No data,,No data,,2,P ugm-3,19,P ugm-3,22,P ugm-3,8,P ugm-3 (TEOM FDMS),12,P ugm-3 (TEOM FDMS),0,P ugm-3,4,P ugm-3 (TEOM FDMS)
06-07-2014,08:00,No data,,No data,,No data,,3,P ugm-3,19,P ugm-3,23,P ugm-3,5,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),1,P ugm-3,4,P ugm-3 (TEOM FDMS)
06-07-2014,09:00,No data,,No data,,No data,,4,P ugm-3,17,P ugm-3,22,P ugm-3,8,P ugm-3 (TEOM FDMS),12,P ugm-3 (TEOM FDMS),0,P ugm-3,4,P ugm-3 (TEOM FDMS)
06-07-2014,10:00,No data,,No data,,No data,,8,P ugm-3,19,P ugm-3,31,P ugm-3,9,P ugm-3 (TEOM FDMS),12,P ugm-3 (TEOM FDMS),1,P ugm-3,3,P ugm-3 (TEOM FDMS)
06-07-2014,11:00,No data,,No data,,No data,,8,P ugm-3,20,P ugm-3,33,P ugm-3,5,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),1,P ugm-3,5,P ugm-3 (TEOM FDMS)
06-07-2014,12:00,No data,,No data,,No data,,6,P ugm-3,17,P ugm-3,27,P ugm-3,6,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),1,P ugm-3,4,P ugm-3 (TEOM FDMS)
06-07-2014,13:00,No data,,No data,,No data,,5,P ugm-3,17,P ugm-3,25,P ugm-3,6,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),0,P ugm-3,2,P ugm-3 (TEOM FDMS)
06-07-2014,14:00,No data,,No data,,No data,,2,P ugm-3,8,P ugm-3,11,P ugm-3,4,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),0,P ugm-3,3,P ugm-3 (TEOM FDMS)
06-07-2014,15:00,No data,,No data,,No data,,1,P ugm-3,7,P ugm-3,8,P ugm-3,6,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),1,P ugm-3,3,P ugm-3 (TEOM FDMS)
06-07-2014,16:00,No data,,No data,,No data,,1,P ugm-3,7,P ugm-3,10,P ugm-3,6,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),0.000000,P ugm-3,2,P ugm-3 (TEOM FDMS)
06-07-2014,17:00,No data,,No data,,No data,,1,P ugm-3,9,P ugm-3,11,P ugm-3,7,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),0.000000,P ugm-3,2,P ugm-3 (TEOM FDMS)
06-07-2014,18:00,No data,,No data,,No data,,1,P ugm-3,8,P ugm-3,10,P ugm-3,4,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),0.000000,P ugm-3,3,P ugm-3 (TEOM FDMS)
06-07-2014,19:00,No data,,No data,,No data,,1,P ugm-3,8,P ugm-3,10,P ugm-3,9,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),, ,-1,P ugm-3 (TEOM FDMS)
06-07-2014,20:00,No data,,No data,,No data,,0,P ugm-3,10,P ugm-3,10,P ugm-3,4,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS),, ,0,P ugm-3 (TEOM FDMS)
06-07-2014,21:00,No data,,No data,,No data,,0,P ugm-3,12,P ugm-3,11,P ugm-3,8,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),, ,0,P ugm-3 (TEOM FDMS)
06-07-2014,22:00,No data,,No data,,No data,,0,P ugm-3,23,P ugm-3,23,P ugm-3,10,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),, ,1,P ugm-3 (TEOM FDMS)
06-07-2014,23:00,No data,,No data,,No data,,0,P ugm-3,18,P ugm-3,17,P ugm-3,7,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),, ,3,P ugm-3 (TEOM FDMS)
06-07-2014,24:00,No data,,No data,,No data,,0,P ugm-3,18,P ugm-3,17,P ugm-3,5,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),, ,2,P ugm-3 (TEOM FDMS)
07-07-2014,01:00,No data,,No data,,No data,,0,P ugm-3,17,P ugm-3,17,P ugm-3,4,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),3,P ugm-3,3,P ugm-3 (TEOM FDMS)
07-07-2014,02:00,No data,,No data,,No data,,0,P ugm-3,13,P ugm-3,14,P ugm-3,5,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),0.000000,P ugm-3,3,P ugm-3 (TEOM FDMS)
07-07-2014,03:00,No data,,No data,,No data,,0,P ugm-3,13,P ugm-3,13,P ugm-3,5,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),3,P ugm-3,3,P ugm-3 (TEOM FDMS)
07-07-2014,04:00,No data,,No data,,No data,,1,P ugm-3,15,P ugm-3,16,P ugm-3,4,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS),3,P ugm-3,1,P ugm-3 (TEOM FDMS)
07-07-2014,05:00,No data,,No data,,No data,,6,P ugm-3,26,P ugm-3,34,P ugm-3,5,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),4,P ugm-3,1,P ugm-3 (TEOM FDMS)
07-07-2014,06:00,No data,,No data,,No data,,15,P ugm-3,30,P ugm-3,54,P ugm-3,8,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),3,P ugm-3,1,P ugm-3 (TEOM FDMS)
07-07-2014,07:00,No data,,No data,,No data,,18,P ugm-3,30,P ugm-3,59,P ugm-3,7,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),2,P ugm-3,3,P ugm-3 (TEOM FDMS)
07-07-2014,08:00,No data,,No data,,No data,,7,P ugm-3,17,P ugm-3,29,P ugm-3,6,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),2,P ugm-3,2,P ugm-3 (TEOM FDMS)
07-07-2014,09:00,No data,,No data,,No data,,6,P ugm-3,11,P ugm-3,21,P ugm-3,5,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),2,P ugm-3,3,P ugm-3 (TEOM FDMS)
07-07-2014,10:00,No data,,No data,,No data,,7,P ugm-3,14,P ugm-3,23,P ugm-3,5,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),1,P ugm-3,3,P ugm-3 (TEOM FDMS)
07-07-2014,11:00,No data,,No data,,No data,,6,P ugm-3,13,P ugm-3,21,P ugm-3,4,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS),2,P ugm-3,1,P ugm-3 (TEOM FDMS)
07-07-2014,12:00,No data,,No data,,No data,,3,P ugm-3,8,P ugm-3,12,P ugm-3,5,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),1,P ugm-3,4,P ugm-3 (TEOM FDMS)
07-07-2014,13:00,No data,,No data,,No data,,3,P ugm-3,13,P ugm-3,19,P ugm-3,7,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),1,P ugm-3,2,P ugm-3 (TEOM FDMS)
07-07-2014,14:00,No data,,No data,,No data,,9,P ugm-3,16,P ugm-3,31,P ugm-3,5,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),2,P ugm-3,4,P ugm-3 (TEOM FDMS)
07-07-2014,15:00,No data,,No data,,No data,,5,P ugm-3,13,P ugm-3,21,P ugm-3,6,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),2,P ugm-3,3,P ugm-3 (TEOM FDMS)
07-07-2014,16:00,No data,,No data,,No data,,3,P ugm-3,19,P ugm-3,23,P ugm-3,6,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),1,P ugm-3,2,P ugm-3 (TEOM FDMS)
07-07-2014,17:00,No data,,No data,,No data,,2,P ugm-3,11,P ugm-3,15,P ugm-3,5,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),3,P ugm-3,3,P ugm-3 (TEOM FDMS)
07-07-2014,18:00,No data,,No data,,No data,,1,P ugm-3,11,P ugm-3,13,P ugm-3,6,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),4,P ugm-3,4,P ugm-3 (TEOM FDMS)
07-07-2014,19:00,No data,,No data,,No data,,1,P ugm-3,14,P ugm-3,15,P ugm-3,6,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),3,P ugm-3,3,P ugm-3 (TEOM FDMS)
07-07-2014,20:00,No data,,No data,,No data,,1,P ugm-3,20,P ugm-3,21,P ugm-3,7,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),3,P ugm-3,2,P ugm-3 (TEOM FDMS)
07-07-2014,21:00,No data,,No data,,No data,,1,P ugm-3,24,P ugm-3,24,P ugm-3,8,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),3,P ugm-3,1,P ugm-3 (TEOM FDMS)
07-07-2014,22:00,No data,,No data,,No data,,1,P ugm-3,22,P ugm-3,22,P ugm-3,10,P ugm-3 (TEOM FDMS),12,P ugm-3 (TEOM FDMS),4,P ugm-3,3,P ugm-3 (TEOM FDMS)
07-07-2014,23:00,No data,,No data,,No data,,0,P ugm-3,21,P ugm-3,21,P ugm-3,11,P ugm-3 (TEOM FDMS),13,P ugm-3 (TEOM FDMS),3,P ugm-3,2,P ugm-3 (TEOM FDMS)
07-07-2014,24:00,No data,,No data,,No data,,0,P ugm-3,23,P ugm-3,23,P ugm-3,9,P ugm-3 (TEOM FDMS),12,P ugm-3 (TEOM FDMS),3,P ugm-3,2,P ugm-3 (TEOM FDMS)
08-07-2014,01:00,No data,,No data,,No data,,2,P ugm-3,37,P ugm-3,39,P ugm-3,8,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),1,P ugm-3,3,P ugm-3 (TEOM FDMS)
08-07-2014,02:00,No data,,No data,,No data,,1,P ugm-3,26,P ugm-3,27,P ugm-3,8,P ugm-3 (TEOM FDMS),12,P ugm-3 (TEOM FDMS),0.000000,P ugm-3,4,P ugm-3 (TEOM FDMS)
08-07-2014,03:00,No data,,No data,,No data,,1,P ugm-3,27,P ugm-3,28,P ugm-3,7,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),3,P ugm-3,3,P ugm-3 (TEOM FDMS)
08-07-2014,04:00,No data,,No data,,No data,,2,P ugm-3,26,P ugm-3,31,P ugm-3,8,P ugm-3 (TEOM FDMS),12,P ugm-3 (TEOM FDMS),3,P ugm-3,4,P ugm-3 (TEOM FDMS)
08-07-2014,05:00,No data,,No data,,No data,,10,P ugm-3,32,P ugm-3,48,P ugm-3,10,P ugm-3 (TEOM FDMS),13,P ugm-3 (TEOM FDMS),4,P ugm-3,3,P ugm-3 (TEOM FDMS)
08-07-2014,06:00,No data,,No data,,No data,,22,P ugm-3,36,P ugm-3,71,P ugm-3,13,P ugm-3 (TEOM FDMS),15,P ugm-3 (TEOM FDMS),5,P ugm-3,2,P ugm-3 (TEOM FDMS)
08-07-2014,07:00,No data,,No data,,No data,,22,P ugm-3,37,P ugm-3,69,P ugm-3,11,P ugm-3 (TEOM FDMS),14,P ugm-3 (TEOM FDMS),4,P ugm-3,3,P ugm-3 (TEOM FDMS)
08-07-2014,08:00,No data,,No data,,No data,,11,P ugm-3,25,P ugm-3,42,P ugm-3,, ,9,P ugm-3 (TEOM FDMS),2,P ugm-3,4,P ugm-3 (TEOM FDMS)
08-07-2014,09:00,No data,,No data,,No data,,14,P ugm-3,28,P ugm-3,50,P ugm-3,4,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),3,P ugm-3,5,P ugm-3 (TEOM FDMS)
08-07-2014,10:00,No data,,No data,,No data,,8,P ugm-3,20,P ugm-3,34,P ugm-3,5,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),2,P ugm-3,4,P ugm-3 (TEOM FDMS)
08-07-2014,11:00,No data,,No data,,No data,,5,P ugm-3,17,P ugm-3,25,P ugm-3,6,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),2,P ugm-3,4,P ugm-3 (TEOM FDMS)
08-07-2014,12:00,No data,,No data,,No data,,5,P ugm-3,31,P ugm-3,38,P ugm-3,7,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),2,P ugm-3,4,P ugm-3 (TEOM FDMS)
08-07-2014,13:00,No data,,No data,,No data,,5,P ugm-3,24,P ugm-3,33,P ugm-3,6,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),2,P ugm-3,4,P ugm-3 (TEOM FDMS)
08-07-2014,14:00,No data,,No data,,No data,,8,P ugm-3,37,P ugm-3,48,P ugm-3,8,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),2,P ugm-3,1,P ugm-3 (TEOM FDMS)
08-07-2014,15:00,No data,,No data,,No data,,18,P ugm-3,40,P ugm-3,69,P ugm-3,5,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),3,P ugm-3,4,P ugm-3 (TEOM FDMS)
08-07-2014,16:00,No data,,No data,,No data,,8,P ugm-3,36,P ugm-3,50,P ugm-3,8,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),3,P ugm-3,0,P ugm-3 (TEOM FDMS)
08-07-2014,17:00,No data,,No data,,No data,,8,P ugm-3,40,P ugm-3,52,P ugm-3,5,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),4,P ugm-3,3,P ugm-3 (TEOM FDMS)
08-07-2014,18:00,No data,,No data,,No data,,3,P ugm-3,28,P ugm-3,32,P ugm-3,5,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),3,P ugm-3,4,P ugm-3 (TEOM FDMS)
08-07-2014,19:00,No data,,No data,,No data,,2,P ugm-3,33,P ugm-3,35,P ugm-3,8,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),4,P ugm-3,1,P ugm-3 (TEOM FDMS)
08-07-2014,20:00,No data,,No data,,No data,,2,P ugm-3,37,P ugm-3,40,P ugm-3,9,P ugm-3 (TEOM FDMS),12,P ugm-3 (TEOM FDMS),4,P ugm-3,2,P ugm-3 (TEOM FDMS)
08-07-2014,21:00,No data,,No data,,No data,,1,P ugm-3,28,P ugm-3,29,P ugm-3,10,P ugm-3 (TEOM FDMS),12,P ugm-3 (TEOM FDMS),3,P ugm-3,2,P ugm-3 (TEOM FDMS)
08-07-2014,22:00,No data,,No data,,No data,,1,P ugm-3,27,P ugm-3,28,P ugm-3,9,P ugm-3 (TEOM FDMS),13,P ugm-3 (TEOM FDMS),3,P ugm-3,3,P ugm-3 (TEOM FDMS)
08-07-2014,23:00,No data,,No data,,No data,,1,P ugm-3,23,P ugm-3,23,P ugm-3,18,P ugm-3 (TEOM FDMS),21,P ugm-3 (TEOM FDMS),2,P ugm-3,3,P ugm-3 (TEOM FDMS)
08-07-2014,24:00,No data,,No data,,No data,,1,P ugm-3,26,P ugm-3,27,P ugm-3,13,P ugm-3 (TEOM FDMS),18,P ugm-3 (TEOM FDMS),3,P ugm-3,5,P ugm-3 (TEOM FDMS)
09-07-2014,01:00,No data,,No data,,No data,,1,P ugm-3,20,P ugm-3,21,P ugm-3,14,P ugm-3 (TEOM FDMS),19,P ugm-3 (TEOM FDMS),3,P ugm-3,5,P ugm-3 (TEOM FDMS)
09-07-2014,02:00,No data,,No data,,No data,,0,P ugm-3,20,P ugm-3,20,P ugm-3,13,P ugm-3 (TEOM FDMS),18,P ugm-3 (TEOM FDMS),0.000000,P ugm-3,5,P ugm-3 (TEOM FDMS)
09-07-2014,03:00,No data,,No data,,No data,,0,P ugm-3,14,P ugm-3,15,P ugm-3,11,P ugm-3 (TEOM FDMS),15,P ugm-3 (TEOM FDMS),4,P ugm-3,5,P ugm-3 (TEOM FDMS)
09-07-2014,04:00,No data,,No data,,No data,,0,P ugm-3,14,P ugm-3,15,P ugm-3,14,P ugm-3 (TEOM FDMS),19,P ugm-3 (TEOM FDMS),4,P ugm-3,5,P ugm-3 (TEOM FDMS)
09-07-2014,05:00,No data,,No data,,No data,,2,P ugm-3,19,P ugm-3,22,P ugm-3,15,P ugm-3 (TEOM FDMS),20,P ugm-3 (TEOM FDMS),4,P ugm-3,5,P ugm-3 (TEOM FDMS)
09-07-2014,06:00,No data,,No data,,No data,,5,P ugm-3,24,P ugm-3,30,P ugm-3,14,P ugm-3 (TEOM FDMS),20,P ugm-3 (TEOM FDMS),3,P ugm-3,6,P ugm-3 (TEOM FDMS)
09-07-2014,07:00,No data,,No data,,No data,,6,P ugm-3,24,P ugm-3,33,P ugm-3,15,P ugm-3 (TEOM FDMS),20,P ugm-3 (TEOM FDMS),3,P ugm-3,5,P ugm-3 (TEOM FDMS)
09-07-2014,08:00,No data,,No data,,No data,,12,P ugm-3,27,P ugm-3,43,P ugm-3,14,P ugm-3 (TEOM FDMS),17,P ugm-3 (TEOM FDMS),3,P ugm-3,4,P ugm-3 (TEOM FDMS)
09-07-2014,09:00,No data,,No data,,No data,,12,P ugm-3,23,P ugm-3,41,P ugm-3,10,P ugm-3 (TEOM FDMS),16,P ugm-3 (TEOM FDMS),0.000000,P ugm-3,6,P ugm-3 (TEOM FDMS)
09-07-2014,10:00,No data,,No data,,No data,,11,P ugm-3,18,P ugm-3,34,P ugm-3,6,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),5,P ugm-3,4,P ugm-3 (TEOM FDMS)
09-07-2014,11:00,No data,,No data,,No data,,7,P ugm-3,15,P ugm-3,24,P ugm-3,4,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),4,P ugm-3,5,P ugm-3 (TEOM FDMS)
09-07-2014,12:00,No data,,No data,,No data,,6,P ugm-3,15,P ugm-3,24,P ugm-3,7,P ugm-3 (TEOM FDMS),13,P ugm-3 (TEOM FDMS),3,P ugm-3,7,P ugm-3 (TEOM FDMS)
09-07-2014,13:00,No data,,No data,,No data,,5,P ugm-3,14,P ugm-3,21,P ugm-3,5,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),3,P ugm-3,3,P ugm-3 (TEOM FDMS)
09-07-2014,14:00,No data,,No data,,No data,,4,P ugm-3,14,P ugm-3,20,P ugm-3,8,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),3,P ugm-3,3,P ugm-3 (TEOM FDMS)
09-07-2014,15:00,No data,,No data,,No data,,8,P ugm-3,21,P ugm-3,32,P ugm-3,7,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),4,P ugm-3,2,P ugm-3 (TEOM FDMS)
09-07-2014,16:00,No data,,No data,,No data,,8,P ugm-3,20,P ugm-3,33,P ugm-3,9,P ugm-3 (TEOM FDMS),14,P ugm-3 (TEOM FDMS),4,P ugm-3,5,P ugm-3 (TEOM FDMS)
09-07-2014,17:00,No data,,No data,,No data,,3,P ugm-3,12,P ugm-3,16,P ugm-3,7,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),0.000000,P ugm-3,4,P ugm-3 (TEOM FDMS)
09-07-2014,18:00,No data,,No data,,No data,,2,P ugm-3,12,P ugm-3,15,P ugm-3,10,P ugm-3 (TEOM FDMS),12,P ugm-3 (TEOM FDMS),2,P ugm-3,2,P ugm-3 (TEOM FDMS)
09-07-2014,19:00,No data,,No data,,No data,,1,P ugm-3,13,P ugm-3,14,P ugm-3,8,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),5,P ugm-3,3,P ugm-3 (TEOM FDMS)
09-07-2014,20:00,No data,,No data,,No data,,0,P ugm-3,8,P ugm-3,9,P ugm-3,3,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),4,P ugm-3,4,P ugm-3 (TEOM FDMS)
09-07-2014,21:00,No data,,No data,,No data,,0,P ugm-3,11,P ugm-3,12,P ugm-3,2,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),2,P ugm-3,4,P ugm-3 (TEOM FDMS)
09-07-2014,22:00,No data,,No data,,No data,,0,P ugm-3,18,P ugm-3,19,P ugm-3,4,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),4,P ugm-3,3,P ugm-3 (TEOM FDMS)
09-07-2014,23:00,No data,,No data,,No data,,0,P ugm-3,19,P ugm-3,20,P ugm-3,3,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),5,P ugm-3,3,P ugm-3 (TEOM FDMS)
09-07-2014,24:00,No data,,No data,,No data,,0,P ugm-3,16,P ugm-3,16,P ugm-3,4,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),4,P ugm-3,2,P ugm-3 (TEOM FDMS)
10-07-2014,01:00,No data,,No data,,No data,,0,P ugm-3,13,P ugm-3,13,P ugm-3,5,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),3,P ugm-3,2,P ugm-3 (TEOM FDMS)
10-07-2014,02:00,No data,,No data,,No data,,0,P ugm-3,9,P ugm-3,9,P ugm-3,5,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),0,P ugm-3,2,P ugm-3 (TEOM FDMS)
10-07-2014,03:00,No data,,No data,,No data,,0,P ugm-3,13,P ugm-3,13,P ugm-3,4,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),4,P ugm-3,3,P ugm-3 (TEOM FDMS)
10-07-2014,04:00,No data,,No data,,No data,,0,P ugm-3,15,P ugm-3,15,P ugm-3,5,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),3,P ugm-3,1,P ugm-3 (TEOM FDMS)
